Mandant|Buchungskreis|Werk|Buchungsdatum|Belegdatum|Materialdokument|Pos|Material|Materialkurztext|Bewegungsart|Menge|Einheit|Betrag_in_HW|Waehrung|Lieferant|Buchungstext|Kostenstelle|Lagerort|Benutzername
100|1000|PL08|21.02.2023|21.02.2023|5000012732|1|DIESEL001|Diesel|261|1557.714|L|120815.82|INR|V-K010|Nutzung DG-Set Ahmedabad|KST-PRD-01|SL08|RPANDEY
100|1000|PL08|09.02.2023|06.02.2023|5000012733|1|DIESEL001|Dieselkraftstoff|261||L||INR|V-ESSAR|Tanken Wartung Ahmedabad|KST-LOG-03|SL08|RPANDEY
100|1000|PL08|25.02.2023|23.02.2023|5000012734|1|DIESEL001|Dieselkraftstoff|261|763.079|L|52869.62|INR|V-K006|Verbrauch Notstromaggregat Ahmedabad|KST-LOG-01|SL08|AKUMAR
100|1000|PL08|12.02.2023|12.02.2023|5000012735|1|DIESEL001|Diesel|261|668.243|L|46127.62|INR|V-BPCL1|Entnahme Notstromaggregat Ahmedabad|KST-OPS-03|SL08|ASAXEN
100|1000|PL08|10.02.2023|10.02.2023|5000012736|1|DIESEL001|Diesel|261|851.982|L|57332.46|INR|V-K002|Tanken Generator Ahmedabad|KST-MNT-01|SL08|AKUMAR
100|1000|PL08|04.02.2023|04.02.2023|5000012737|1|DIESEL001|Dieselkraftstoff|261||L||INR|V-IOCL1|Tanken Produktion Ahmedabad|KST-FAC-01|SL08|TLAXMAN
100|1000|PL08|28.02.2023|27.02.2023|5000012738|1|LPG00001|Fluessiggas|261|57.539|KG|4983.61|INR|V-ESSAR|Verbrauch Produktion Ahmedabad|KST-LOG-03|SL08|SPRIYA
100|1000|PL08|27.02.2023|26.02.2023|5000012739|1|LPG00001|LPG|261|116.977|KG|10400.62|INR|V-IOCL1|Nutzung Kantine Ahmedabad|KST-LOG-03|SL08|DRAO
100|1000|PL08|09.02.2023|08.02.2023|5000012740|1|LPG00001|LPG|261|129.211|KG|11210.74|INR|V-K008|Auffuellung DG-Set Ahmedabad|KST-PRD-02|SL08|KVELU
100|1000|PL08|13.02.2023|12.02.2023|5000012741|1|LPG00001|LPG|261|56.003|KG|5323.75|INR|V-K005|Verbrauch Heizung Ahmedabad|KST-OPS-03|SL08|RJOSHI
100|1000|PL08|12.02.2023|10.02.2023|5000012742|1|CNGFUEL1|Komprimiertes Erdgas|261|248.586|KG|21784.54|INR|V-IOCL1|Nutzung Fahrzeugflotte Ahmedabad|KST-LOG-03|SL08|DRAO
100|1000|PL08|11.02.2023|11.02.2023|5000012743|1|CNGFUEL1|Erdgas CNG|261|156.907|KG|13798.18|INR|V-ESSAR|Verbrauch Produktion Ahmedabad|KST-LOG-03|SL08|RPANDEY
100|1000|PL08|09.02.2023|07.02.2023|5000012744|1|CNGFUEL1|Komprimiertes Erdgas|261|164.463|KG|14429.45|INR|V-K005|Auffuellung Heizung Ahmedabad|KST-FAC-02|SL08|KVELU
100|1000|PL08|02.03.2023|28.02.2023|5000012745|1|DIESEL001|Diesel|261|938.774|L|66886.19|INR|V-K009|Nutzung Wartung Ahmedabad|KST-OPS-03|SL08|RPANDEY
100|1000|PL08|05.03.2023|02.03.2023|5000012746|1|DIESEL001|Diesel|261|1567.473|L|112800.98|INR|V-RELI1|Auffuellung Wartung Ahmedabad|KST-FAC-03|SL08|MGUPTA
100|1000|PL08|01.03.2023|01.03.2023|5000012747|1|DIESEL001|Dieselkraftstoff|261|745.54|L|51567.49|INR|V-K005|Nutzung Wartung Ahmedabad|KST-FAC-03|SL08|KVELU
100|1000|PL08|02.03.2023|02.03.2023|5000012748|1|DIESEL001|Diesel|261|672.536|L|49309.67|INR|V-RELI1|Tanken Notstromaggregat Ahmedabad|KST-PRD-01|SL08|NREDDY
100|1000|PL08|19.03.2023|18.03.2023|5000012749|1|DIESEL001|Diesel|261|1742.639|L|134264.47|INR|V-K005|Tanken Heizung Ahmedabad|KST-OPS-02|SL08|PSINGH
100|1000|PL08|05.03.2023|03.03.2023|5000012750|1|DIESEL001|Dieselkraftstoff|261|1378.902|L|102146.55|INR|V-K004|Nutzung Kantine Ahmedabad|KST-LOG-03|SL08|NREDDY
100|1000|PL08|09.03.2023|08.03.2023|5000012751|1|DIESEL001|Diesel|261|1268.173|L|94021.11|INR|V-RELI1|Nutzung Wartung Ahmedabad|KST-LOG-02|SL08|SPRIYA
100|1000|PL08|24.03.2023|22.03.2023|5000012752|1|DIESEL001|Diesel|261|1711.747|L|127163.01|INR|V-K006|Tanken DG-Set Ahmedabad|KST-FAC-07|SL08|ASAXEN
100|1000|PL08|15.03.2023|14.03.2023|5000012753|1|DIESEL001|Dieselkraftstoff|261|1191.614|L|88281.61|INR|V-K008|Verbrauch DG-Set Ahmedabad|KST-OPS-02|SL08|BCHATT
100|1000|PL08|22.03.2023|20.03.2023|5000012754|1|LPG00001|Fluessiggas|261|66.14|KG|5675.13|INR|V-K008|Auffuellung Fahrzeugflotte Ahmedabad|KST-OPS-02|SL08|GMISHRA
100|1000|PL08|25.03.2023|23.03.2023|5000012755|1|LPG00001|Fluessiggas|261|77.816|KG|6820.07|INR|V-K009|Tanken Fahrzeugflotte Ahmedabad|KST-FAC-01|SL08|GMISHRA
100|1000|PL08|12.03.2023|12.03.2023|5000012756|1|LPG00001|Fluessiggas|261|120.735|KG|10921.61|INR|V-HPCL1|Auffuellung Produktion Ahmedabad|KST-FAC-02|SL08|NREDDY
100|1000|PL08|06.03.2023|05.03.2023|5000012757|1|LPG00001|LPG|261|127.984|KG|11500.81|INR|V-K010|Verbrauch Heizung Ahmedabad|KST-FAC-03|SL08|PSINGH
100|1000|PL08|27.03.2023|24.03.2023|5000012758|1|CNGFUEL1|Komprimiertes Erdgas|261|231.654|KG|19503.03|INR|V-HPCL1|Auffuellung Generator Ahmedabad|KST-LOG-02|SL08|BCHATT
100|1000|PL08|02.03.2023|02.03.2023|5000012759|1|CNGFUEL1|Komprimiertes Erdgas|261|168.284|KG|14891.39|INR|V-IOCL1|Nutzung Wartung Ahmedabad|KST-FAC-02|SL08|NREDDY
100|1000|PL08|19.03.2023|16.03.2023|5000012760|1|CNGFUEL1|Erdgas CNG|261|138.984|KG|11551.27|INR|V-K001||KST-OPS-03|SL08|DRAO
100|1000|PL08|19.04.2023|18.04.2023|5000012761|1|DIESEL001|Dieselkraftstoff|261|1267.337|L|93661.1|INR|V-K008|Entnahme Notstromaggregat Ahmedabad|KST-FAC-01|SL08|TLAXMAN
100|1000|PL08|28.04.2023|27.04.2023|5000012762|1|DIESEL001|Dieselkraftstoff|261|1778.887|L|138098.87|INR|V-K002|Tanken DG-Set Ahmedabad|KST-FAC-02|SL08|BCHATT
100|1000|PL08|22.04.2023|19.04.2023|5000012763|1|DIESEL001|Diesel|261|1327.845|L|98614.05|INR|V-BPCL1|Entnahme DG-Set Ahmedabad|KST-OPS-01|SL08|RJOSHI
100|1000|PL08|06.04.2023|06.04.2023|5000012764|1|DIESEL001|Diesel|261|702.47|L|52626.64|INR|V-K005|Auffuellung Wartung Ahmedabad|KST-OPS-03|SL08|DRAO
100|1000|PL08|25.04.2023|25.04.2023|5000012765|1|DIESEL001|Dieselkraftstoff|261|881.493|L|61719.37|INR|V-K010|Auffuellung Generator Ahmedabad|KST-PRD-01|SL08|MGUPTA
100|1000|PL08|15.04.2023|13.04.2023|5000012766|1|DIESEL001|Diesel|261||L||INR|V-ESSAR|Entnahme Fahrzeugflotte Ahmedabad|KST-LOG-01|SL08|MGUPTA
100|1000|PL08|20.04.2023|18.04.2023|5000012767|1|DIESEL001|Dieselkraftstoff|261||L||INR|V-K002||KST-OPS-01|SL08|PSINGH
100|1000|PL08|17.04.2023|14.04.2023|5000012768|1|DIESEL001|Diesel|261|1379.551|L|103799.33|INR|V-K006|Tanken Kantine Ahmedabad|KST-LOG-02|SL08|RJOSHI
100|1000|PL08|11.04.2023|11.04.2023|5000012769|1|DIESEL001|Diesel|261|1342.336|L|91637.57|INR|V-K005|Verbrauch Wartung Ahmedabad|KST-FAC-05|SL08|NREDDY
100|1000|PL08|11.04.2023|11.04.2023|5000012770|1|LPG00001|Fluessiggas|261|78.803|KG|6569.55|INR|V-IOCL1|Auffuellung Fahrzeugflotte Ahmedabad|KST-FAC-02|SL08|MGUPTA
100|1000|PL08|22.04.2023|20.04.2023|5000012771|1|LPG00001|LPG|261|64.624|KG|5710.13|INR|V-K010|Auffuellung Generator Ahmedabad|KST-FAC-01|SL08|ASAXEN
100|1000|PL08|14.04.2023|11.04.2023|5000012772|1|LPG00001|LPG|261|75.641|KG|6868.59|INR|V-BPCL1|Auffuellung Produktion Ahmedabad|KST-LOG-02|SL08|GMISHRA
100|1000|PL08|15.04.2023|13.04.2023|5000012773|1|LPG00001|Fluessiggas|261|145.774|KG|12899.86|INR|V-IOCL1|Tanken Notstromaggregat Ahmedabad|KST-FAC-05|SL08|SNEHA
100|1000|PL08|20.04.2023|19.04.2023|5000012774|1|CNGFUEL1|Erdgas CNG|261|196.836|KG|15972.48|INR|V-K003|Tanken Wartung Ahmedabad|KST-LOG-02|SL08|VMEHTA
100|1000|PL08|24.04.2023|22.04.2023|5000012775|1|CNGFUEL1|Erdgas CNG|261|221.642|KG|20341.74|INR|V-K004|Auffuellung Notstromaggregat Ahmedabad|KST-FAC-07|SL08|RPANDEY
100|1000|PL08|01.04.2023|30.03.2023|5000012776|1|CNGFUEL1|Komprimiertes Erdgas|261|186.845|KG|15599.71|INR|V-K008|Verbrauch Wartung Ahmedabad|KST-FAC-05|SL08|DRAO
100|1000|PL08|23.05.2023|22.05.2023|5000012777|1|DIESEL001|Dieselkraftstoff|261|1600.415|L|123350.8|INR|V-BPCL1|Auffuellung Notstromaggregat Ahmedabad|KST-FAC-07|SL08|SNEHA
100|1000|PL08|04.05.2023|03.05.2023|5000012778|1|DIESEL001|Diesel|261|1067.271|L|72965.57|INR|V-K001|Entnahme Produktion Ahmedabad|KST-LOG-01|SL08|RJOSHI
100|1000|PL08|26.05.2023|26.05.2023|5000012779|1|DIESEL001|Diesel|261|880.954|L|60197.67|INR|V-K001|Tanken Produktion Ahmedabad|KST-LOG-01|SL08|TLAXMAN
100|1000|PL08|16.05.2023|15.05.2023|5000012780|1|DIESEL001|Diesel|261|1384.036|L|106884.92|INR|V-K005|Verbrauch Wartung Ahmedabad|KST-MNT-01|SL08|AKUMAR
100|1000|PL08|11.05.2023|10.05.2023|5000012781|1|DIESEL001|Dieselkraftstoff|261|1305.968|L|97524.24|INR|V-IOCL1|Entnahme Fahrzeugflotte Ahmedabad|KST-MNT-01|SL08|TLAXMAN
100|1000|PL08|24.05.2023|21.05.2023|5000012782|1|DIESEL001|Dieselkraftstoff|261||L||INR|V-RELI1|Entnahme Fahrzeugflotte Ahmedabad|KST-PRD-02|SL08|VMEHTA
100|1000|PL08|02.05.2023|30.04.2023|5000012783|1|DIESEL001|Dieselkraftstoff|261|1475.486|L|114594.97|INR|V-K007|Entnahme Heizung Ahmedabad|KST-FAC-07|SL08|MGUPTA
100|1000|PL08|17.05.2023|14.05.2023|5000012784|1|DIESEL001|Diesel|261|823.75|L|57960.46|INR|V-K005|Auffuellung Produktion Ahmedabad|KST-OPS-01|SL08|ASAXEN
100|1000|PL08|27.05.2023|24.05.2023|5000012785|1|DIESEL001|Diesel|261|746.327|L|55973.63|INR|V-K005|Verbrauch Generator Ahmedabad|KST-FAC-07|SL08|SNEHA
100|1000|PL08|09.05.2023|09.05.2023|5000012786|1|LPG00001|LPG|261|67.312|KG|5823.74|INR|V-K003|Nutzung DG-Set Ahmedabad|KST-FAC-01|SL08|SNEHA
100|1000|PL08|04.05.2023|02.05.2023|5000012787|1|LPG00001|Fluessiggas|261|51.43|KG|4349.44|INR|V-BPCL1|Nutzung Kantine Ahmedabad|KST-FAC-02|SL08|RJOSHI
100|1000|PL08|25.05.2023|23.05.2023|5000012788|1|LPG00001|LPG|261|95.338|KG|7991.56|INR|V-K002|Entnahme Wartung Ahmedabad|KST-FAC-07|SL08|BCHATT
100|1000|PL08|01.05.2023|29.04.2023|5000012789|1|LPG00001|LPG|261|91.769|KG|7903.3|INR|V-IOCL1|Entnahme Wartung Ahmedabad|KST-PRD-01|SL08|ASAXEN
100|1000|PL08|16.05.2023|13.05.2023|5000012790|1|CNGFUEL1|Erdgas CNG|261|267.798|KG|23562.54|INR|V-K008|Verbrauch Fahrzeugflotte Ahmedabad|KST-OPS-01|SL08|GMISHRA
100|1000|PL08|17.05.2023|15.05.2023|5000012791|1|CNGFUEL1|Komprimiertes Erdgas|261|205.501|KG|18530.91|INR|V-K006|Nutzung Notstromaggregat Ahmedabad|KST-FAC-02|SL08|RJOSHI
100|1000|PL08|17.05.2023|16.05.2023|5000012792|1|CNGFUEL1|Erdgas CNG|261|279.292|KG|22976.68|INR|V-K007|Auffuellung Fahrzeugflotte Ahmedabad|KST-LOG-03|SL08|AKUMAR
100|1000|PL08|14.06.2023|13.06.2023|5000012793|1|DIESEL001|Diesel|261|1540.364|L|111370.89|INR|V-K001|Auffuellung Wartung Ahmedabad|KST-PRD-02|SL08|GMISHRA
100|1000|PL08|28.06.2023|25.06.2023|5000012794|1|DIESEL001|Dieselkraftstoff|261|1300.988|L|98168.86|INR|V-K004|Nutzung Heizung Ahmedabad|KST-LOG-01|SL08|AKUMAR
100|1000|PL08|08.06.2023|08.06.2023|5000012795|1|DIESEL001|Dieselkraftstoff|261|730.193|L|55676.64|INR|V-K006|Auffuellung Notstromaggregat Ahmedabad|KST-LOG-01|SL08|VMEHTA
100|1000|PL08|11.06.2023|09.06.2023|5000012796|1|DIESEL001|Dieselkraftstoff|261|1435.835|L|104529.92|INR|V-K004|Auffuellung Produktion Ahmedabad|KST-LOG-02|SL08|GMISHRA
100|1000|PL08|15.06.2023|14.06.2023|5000012797|1|DIESEL001|Diesel|261|687.43|L|50064.11|INR|V-K008|Auffuellung Produktion Ahmedabad|KST-OPS-02|SL08|BCHATT
100|1000|PL08|13.06.2023|10.06.2023|5000012798|1|DIESEL001|Diesel|261|1768.052|L|137219.1|INR|V-HPCL1|Nutzung Wartung Ahmedabad|KST-FAC-03|SL08|TLAXMAN
100|1000|PL08|22.06.2023|20.06.2023|5000012799|1|DIESEL001|Dieselkraftstoff|261|1156.77|L|78501.63|INR|V-K001|Nutzung Generator Ahmedabad|KST-OPS-02|SL08|BCHATT
100|1000|PL08|25.06.2023|22.06.2023|5000012800|1|DIESEL001|Dieselkraftstoff|261|916.484|L|67071.75|INR|V-K003|Nutzung Kantine Ahmedabad|KST-FAC-01|SL08|TLAXMAN
100|1000|PL08|05.06.2023|02.06.2023|5000012801|1|DIESEL001|Diesel|261|1603.812|L|117134.61|INR|V-BPCL1|Tanken Generator Ahmedabad|KST-LOG-02|SL08|ASAXEN
100|1000|PL08|27.06.2023|27.06.2023|5000012802|1|LPG00001|Fluessiggas|261|115.498|KG|10975.59|INR|V-K001|Auffuellung DG-Set Ahmedabad|KST-PRD-02|SL08|NREDDY
100|1000|PL08|27.06.2023|27.06.2023|5000012803|1|LPG00001|Fluessiggas|261|104.003|KG|8849.34|INR|V-RELI1|Nutzung Fahrzeugflotte Ahmedabad|KST-FAC-03|SL08|KVELU
100|1000|PL08|21.06.2023|19.06.2023|5000012804|1|LPG00001|LPG|261|123.101|KG|11657.44|INR|V-K007|Tanken Wartung Ahmedabad|KST-OPS-03|SL08|BCHATT
100|1000|PL08|11.06.2023|08.06.2023|5000012805|1|LPG00001|LPG|261|71.707|KG|6558.57|INR|V-K009|Verbrauch Wartung Ahmedabad|KST-FAC-02|SL08|SNEHA
100|1000|PL08|05.06.2023|03.06.2023|5000012806|1|CNGFUEL1|Komprimiertes Erdgas|261|221.247|KG|18133.54|INR|V-K006|Nutzung Kantine Ahmedabad|KST-MNT-01|SL08|DRAO
100|1000|PL08|03.06.2023|01.06.2023|5000012807|1|CNGFUEL1|Komprimiertes Erdgas|261|111.032|KG|9481.84|INR|V-K001|Nutzung Heizung Ahmedabad|KST-FAC-02|SL08|SPRIYA
100|1000|PL08|24.06.2023|23.06.2023|5000012808|1|CNGFUEL1|Komprimiertes Erdgas|261|192.788|KG|16753.13|INR|V-K008|Tanken Kantine Ahmedabad|KST-OPS-03|SL08|RJOSHI
100|1000|PL08|26.07.2023|25.07.2023|5000012809|1|DIESEL001|Dieselkraftstoff|261|628.858|L|45046.37|INR|V-K004|Verbrauch DG-Set Ahmedabad|KST-FAC-03|SL08|NREDDY
100|1000|PL08|25.07.2023|22.07.2023|5000012810|1|DIESEL001|Diesel|261|1355.52|L|96600.62|INR|V-K002|Entnahme Heizung Ahmedabad|KST-OPS-03|SL08|SPRIYA
100|1000|PL08|11.07.2023|09.07.2023|5000012811|1|DIESEL001|Diesel|261|1268.9|L|90895.27|INR|V-K007|Verbrauch Heizung Ahmedabad|KST-OPS-02|SL08|GMISHRA
100|1000|PL08|26.07.2023|25.07.2023|5000012812|1|DIESEL001|Diesel|261|815.079|L|61805.6|INR|V-ESSAR|Auffuellung Heizung Ahmedabad|KST-OPS-02|SL08|NREDDY
100|1000|PL08|21.07.2023|20.07.2023|5000012813|1|DIESEL001|Dieselkraftstoff|261|1123.997|L|85520.31|INR|V-ESSAR|Auffuellung Notstromaggregat Ahmedabad|KST-LOG-01|SL08|DRAO
100|1000|PL08|16.07.2023|15.07.2023|5000012814|1|DIESEL001|Dieselkraftstoff|261|1445.827|L|96935.34|INR|V-RELI1|Tanken Generator Ahmedabad|KST-FAC-01|SL08|RJOSHI
100|1000|PL08|05.07.2023|02.07.2023|5000012815|1|DIESEL001|Diesel|261|1319.345|L|99362.7|INR|V-K002|Tanken Wartung Ahmedabad|KST-PRD-02|SL08|VMEHTA
100|1000|PL08|22.07.2023|21.07.2023|5000012816|1|DIESEL001|Dieselkraftstoff|261|640.316|L|45303.12|INR|V-K010||KST-OPS-01|SL08|AKUMAR
100|1000|PL08|09.07.2023|07.07.2023|5000012817|1|DIESEL001|Dieselkraftstoff|261|1072.649|L|75899.84|INR|V-K003|Entnahme Generator Ahmedabad|KST-PRD-02|SL08|BCHATT
100|1000|PL08|09.07.2023|08.07.2023|5000012818|1|LPG00001|Fluessiggas|261|119.002|KG|11065.83|INR|V-K003|Nutzung Heizung Ahmedabad|KST-FAC-07|SL08|SNEHA
100|1000|PL08|11.07.2023|10.07.2023|5000012819|1|LPG00001|LPG|261|100.861|KG|9088.05|INR|V-K009|Tanken Heizung Ahmedabad|KST-LOG-03|SL08|DRAO
100|1000|PL08|07.07.2023|05.07.2023|5000012820|1|LPG00001|Fluessiggas|261|53.949|KG|4500.68|INR|V-IOCL1|Entnahme Notstromaggregat Ahmedabad|KST-FAC-03|SL08|SNEHA
100|1000|PL08|15.07.2023|13.07.2023|5000012821|1|LPG00001|LPG|261|90.249|KG|7629.34|INR|V-K008|Auffuellung Wartung Ahmedabad|KST-OPS-01|SL08|NREDDY
100|1000|PL08|21.07.2023|20.07.2023|5000012822|1|CNGFUEL1|Komprimiertes Erdgas|261|133.086|KG|11092.47|INR|V-IOCL1|Auffuellung Generator Ahmedabad|KST-MNT-01|SL08|GMISHRA
100|1000|PL08|11.07.2023|09.07.2023|5000012823|1|CNGFUEL1|Erdgas CNG|261|232.272|KG|19634.26|INR|V-HPCL1|Auffuellung Generator Ahmedabad|KST-MNT-01|SL08|AKUMAR
100|1000|PL08|26.07.2023|23.07.2023|5000012824|1|CNGFUEL1|Erdgas CNG|261|202.399|KG|17764.45|INR|V-K007|Tanken Heizung Ahmedabad|KST-PRD-02|SL08|DRAO
100|1000|PL08|23.08.2023|22.08.2023|5000012825|1|DIESEL001|Diesel|261|1492.747|L|108670.68|INR|V-K005|Nutzung DG-Set Ahmedabad|KST-OPS-03|SL08|NREDDY
100|1000|PL08|06.08.2023|05.08.2023|5000012826|1|DIESEL001|Diesel|261|711.097|L|49995.82|INR|V-RELI1|Verbrauch Heizung Ahmedabad|KST-FAC-01|SL08|BCHATT
100|1000|PL08|16.08.2023|13.08.2023|5000012827|1|DIESEL001|Diesel|261|654.089|L|44411.32|INR|V-K003|Nutzung Generator Ahmedabad|KST-MNT-01|SL08|TLAXMAN
100|1000|PL08|08.08.2023|05.08.2023|5000012828|1|DIESEL001|Dieselkraftstoff|261|814.725|L|55111.11|INR|V-IOCL1|Verbrauch DG-Set Ahmedabad|KST-OPS-03|SL08|KVELU
100|1000|PL08|06.08.2023|04.08.2023|5000012829|1|DIESEL001|Dieselkraftstoff|261|704.339|L|52067.83|INR|V-ESSAR|Entnahme Wartung Ahmedabad|KST-LOG-01|SL08|SNEHA
100|1000|PL08|22.08.2023|20.08.2023|5000012830|1|DIESEL001|Dieselkraftstoff|261|1324.149|L|94848.12|INR|V-IOCL1|Entnahme Fahrzeugflotte Ahmedabad|KST-PRD-02|SL08|VMEHTA
100|1000|PL08|02.08.2023|30.07.2023|5000012831|1|DIESEL001|Dieselkraftstoff|261|972.845|L|75430.36|INR|V-K009|Tanken Kantine Ahmedabad|KST-FAC-05|SL08|PSINGH
100|1000|PL08|07.08.2023|04.08.2023|5000012832|1|DIESEL001|Dieselkraftstoff|261|1654.556|KG|126855.57|INR|V-K010|Entnahme DG-Set Ahmedabad|KST-FAC-03|SL08|SNEHA
100|1000|PL08|19.08.2023|16.08.2023|5000012833|1|DIESEL001|Dieselkraftstoff|261|1052.404|L|80019.74|INR|V-K003|Verbrauch Notstromaggregat Ahmedabad|KST-FAC-07|SL08|DRAO
100|1000|PL08|08.08.2023|06.08.2023|5000012834|1|LPG00001|LPG|261|142.181|KG|13012.78|INR|V-BPCL1|Verbrauch Heizung Ahmedabad|KST-FAC-02|SL08|NREDDY
100|1000|PL08|09.08.2023|07.08.2023|5000012835|1|LPG00001|LPG|261|91.619|KG|8052.35|INR|V-BPCL1|Tanken Wartung Ahmedabad|KST-FAC-05|SL08|BCHATT
100|1000|PL08|28.08.2023|25.08.2023|5000012836|1|LPG00001|Fluessiggas|261|100.215|KG|9391.31|INR|V-K008|Auffuellung Kantine Ahmedabad|KST-OPS-03|SL08|TLAXMAN
100|1000|PL08|01.08.2023|31.07.2023|5000012837|1|LPG00001|LPG|261|58.338|KG|5352.56|INR|V-K004|Nutzung Heizung Ahmedabad|KST-FAC-02|SL08|NREDDY
100|1000|PL08|23.08.2023|22.08.2023|5000012838|1|CNGFUEL1|Komprimiertes Erdgas|261|198.003|KG|15810.49|INR|V-K008|Verbrauch Heizung Ahmedabad|KST-LOG-02|SL08|GMISHRA
100|1000|PL08|16.08.2023|13.08.2023|5000012839|1|CNGFUEL1|Komprimiertes Erdgas|261|213.695|KG|19056.45|INR|V-K003||KST-PRD-02|SL08|SNEHA
100|1000|PL08|13.08.2023|12.08.2023|5000012840|1|CNGFUEL1|Komprimiertes Erdgas|261|190.211|KG|14954.9|INR|V-K002|Verbrauch Heizung Ahmedabad|KST-OPS-03|SL08|DRAO
100|1000|PL08|27.09.2023|24.09.2023|5000012841|1|DIESEL001|Dieselkraftstoff|261|1414.667|L|93786.92|INR|V-K008|Nutzung Wartung Ahmedabad|KST-OPS-03|SL08|RJOSHI
100|1000|PL08|16.09.2023|15.09.2023|5000012842|1|DIESEL001|Dieselkraftstoff|261|1600.493|KG|112427.14|INR|V-K004|Entnahme Produktion Ahmedabad|KST-LOG-03|SL08|AKUMAR
100|1000|PL08|13.09.2023|13.09.2023|5000012843|1|DIESEL001|Dieselkraftstoff|261|1438.987|L|106195.72|INR|V-K002|Verbrauch DG-Set Ahmedabad|KST-FAC-05|SL08|SPRIYA
100|1000|PL08|10.09.2023|08.09.2023|5000012844|1|DIESEL001|Dieselkraftstoff|261|908.614|L|69228.9|INR|V-K006|Entnahme Kantine Ahmedabad|KST-OPS-02|SL08|RPANDEY
100|1000|PL08|14.09.2023|14.09.2023|5000012845|1|DIESEL001|Dieselkraftstoff|261|1158.235|L|88702.17|INR|V-K003|Verbrauch Fahrzeugflotte Ahmedabad|KST-OPS-03|SL08|SPRIYA
100|1000|PL08|28.09.2023|26.09.2023|5000012845|1|DIESEL001|Dieselkraftstoff|261|655.904|L|50937.08|INR|V-RELI1|Nutzung Generator Ahmedabad|KST-PRD-01|SL08|MGUPTA
100|1000|PL08|06.09.2023|05.09.2023|5000012847|1|DIESEL001|Dieselkraftstoff|261|735.907|L|48853.46|INR|V-BPCL1|Tanken Heizung Ahmedabad|KST-OPS-03|SL08|PSINGH
100|1000|PL08|05.09.2023|03.09.2023|5000012848|1|DIESEL001|Dieselkraftstoff|261|1453.679|L|102336.24|INR|V-K003|Entnahme Notstromaggregat Ahmedabad|KST-FAC-01|SL08|AKUMAR
100|1000|PL08|19.09.2023|17.09.2023|5000012849|1|DIESEL001|Diesel|261|798.749|L|59765.35|INR|V-IOCL1|Tanken Wartung Ahmedabad|KST-OPS-02|SL08|RJOSHI
100|1000|PL08|15.09.2023|15.09.2023|5000012850|1|LPG00001|Fluessiggas|261|130.32|KG|11669.28|INR|V-BPCL1||KST-LOG-02|SL08|SNEHA
100|1000|PL08|11.09.2023|11.09.2023|5000012851|1|LPG00001|LPG|261|68.88|KG|5957.77|INR|V-HPCL1|Nutzung Kantine Ahmedabad|KST-OPS-03|SL08|RJOSHI
100|1000|PL08|03.09.2023|31.08.2023|5000012852|1|LPG00001|LPG|261|70.872|KG|6156.93|INR|V-K004|Tanken Fahrzeugflotte Ahmedabad|KST-LOG-02|SL08|AKUMAR
100|1000|PL08|22.09.2023|20.09.2023|5000012853|1|LPG00001|Fluessiggas|261|94.736|KG|7847.73|INR|V-K009|Entnahme Fahrzeugflotte Ahmedabad|KST-FAC-05|SL08|VMEHTA
100|1000|PL08|08.09.2023|05.09.2023|5000012854|1|CNGFUEL1|Erdgas CNG|261|178.51|KG|14079.68|INR|V-K004|Auffuellung Kantine Ahmedabad|KST-LOG-03|SL08|RJOSHI
100|1000|PL08|27.09.2023|27.09.2023|5000012855|1|CNGFUEL1|Erdgas CNG|261|268.078|KG|22158.35|INR|V-ESSAR|Nutzung Notstromaggregat Ahmedabad|KST-FAC-07|SL08|SNEHA
100|1000|PL08|08.09.2023|07.09.2023|5000012856|1|CNGFUEL1|Komprimiertes Erdgas|261|201.647|KG|17659.97|INR|V-K006|Tanken Heizung Ahmedabad|KST-OPS-02|SL08|AKUMAR
100|1000|PL08|09.10.2023|09.10.2023|5000012857|1|DIESEL001|Diesel|261|1674.469|L|121220.78|INR|V-K001|Tanken Wartung Ahmedabad|KST-OPS-01|SL08|DRAO
100|1000|PL08|11.10.2023|11.10.2023|5000012858|1|DIESEL001|Dieselkraftstoff|261|1409.29|L|106857.63|INR|V-K002|Entnahme Kantine Ahmedabad|KST-OPS-02|SL08|BCHATT
100|1000|PL08|18.10.2023|16.10.2023|5000012859|1|DIESEL001|Diesel|261|1280.088|L|92994.37|INR|V-K002|Tanken Notstromaggregat Ahmedabad|KST-PRD-02|SL08|SNEHA
100|1000|PL08|24.10.2023|24.10.2023|5000012860|1|DIESEL001|Diesel|261|1361.664|L|91455.45|INR|V-K009|Tanken Generator Ahmedabad|KST-LOG-02|SL08|AKUMAR
100|1000|PL08|25.10.2023|23.10.2023|5000012861|1|DIESEL001|Diesel|261|1438.441|L|106802.42|INR|V-K002|Auffuellung Wartung Ahmedabad|KST-MNT-01|SL08|TLAXMAN
100|1000|PL08|24.10.2023|24.10.2023|5000012862|1|DIESEL001|Dieselkraftstoff|261|1180.727|L|88958.93|INR|V-K002|Entnahme Fahrzeugflotte Ahmedabad|KST-FAC-07|SL08|RPANDEY
100|1000|PL08|05.10.2023|04.10.2023|5000012863|1|DIESEL001|Dieselkraftstoff|261|1266.143|L|98239.06|INR|V-K009|Verbrauch Produktion Ahmedabad|KST-OPS-03|SL08|ASAXEN
